,SalesOrderID,SalesReasonID,ModifiedDate
6621,53305,1,2013-07-28
6622,53306,4,2013-07-28
6623,53307,1,2013-07-28
6624,53308,1,2013-07-28
6625,53309,1,2013-07-28
6626,53310,6,2013-07-28
6627,53311,1,2013-07-28
6628,53312,1,2013-07-28
6629,53313,1,2013-07-28
6630,53314,1,2013-07-28
6631,53315,1,2013-07-28
6632,53316,1,2013-07-28
6633,53317,1,2013-07-28
6634,53318,1,2013-07-28
6635,53319,1,2013-07-28
6636,53320,1,2013-07-28
6637,53321,1,2013-07-28
6638,53322,1,2013-07-28
6639,53323,1,2013-07-28
6640,53324,1,2013-07-28
6641,53325,4,2013-07-28
6642,53326,1,2013-07-28
6643,53327,1,2013-07-28
6644,53328,1,2013-07-28
6645,53329,1,2013-07-28
6646,53329,2,2013-07-28
6647,53330,6,2013-07-28
6648,53332,1,2013-07-28
6649,53332,10,2013-07-28
6650,53333,1,2013-07-28
6651,53333,2,2013-07-28
6652,53334,1,2013-07-28
6653,53335,1,2013-07-28
6654,53336,1,2013-07-28
6655,53337,1,2013-07-28
6656,53338,5,2013-07-28
6657,53344,1,2013-07-28
6658,53344,2,2013-07-28
6659,53345,1,2013-07-29
6660,53345,2,2013-07-29
6661,53346,1,2013-07-29
6662,53347,1,2013-07-29
6663,53348,1,2013-07-29
6664,53349,1,2013-07-29
6665,53349,2,2013-07-29
6666,53350,1,2013-07-29
6667,53351,1,2013-07-29
6668,53351,10,2013-07-29
6669,53352,1,2013-07-29
6670,53353,1,2013-07-29
6671,53354,1,2013-07-29
6672,53355,6,2013-07-29
6673,53356,1,2013-07-29
6674,53357,1,2013-07-29
6675,53358,1,2013-07-29
6676,53359,1,2013-07-29
6677,53360,6,2013-07-29
6678,53361,1,2013-07-29
6679,53362,1,2013-07-29
6680,53363,1,2013-07-29
6681,53364,1,2013-07-29
6682,53365,1,2013-07-29
6683,53366,4,2013-07-29
6684,53367,4,2013-07-29
6685,53368,1,2013-07-29
6686,53369,1,2013-07-29
6687,53370,1,2013-07-29
6688,53371,1,2013-07-29
6689,53372,1,2013-07-29
6690,53373,1,2013-07-29
6691,53374,1,2013-07-29
6692,53375,1,2013-07-29
6693,53375,10,2013-07-29
6694,53376,1,2013-07-29
6695,53377,4,2013-07-29
6696,53377,10,2013-07-29
6697,53378,1,2013-07-29
6698,53379,1,2013-07-29
6699,53380,1,2013-07-29
6700,53381,1,2013-07-29
6701,53382,1,2013-07-29
6702,53383,1,2013-07-29
6703,53384,1,2013-07-29
6704,53385,1,2013-07-29
6705,53386,1,2013-07-29
6706,53387,1,2013-07-29
6707,53388,1,2013-07-29
6708,53389,1,2013-07-29
6709,53390,1,2013-07-29
6710,53392,2,2013-07-29
6711,53393,1,2013-07-29
6712,53393,2,2013-07-29
6713,53394,1,2013-07-29
6714,53395,1,2013-07-29
6715,53397,1,2013-07-29
6716,53397,2,2013-07-29
6717,53399,1,2013-07-30
6718,53400,1,2013-07-30
6719,53401,1,2013-07-30
6720,53401,10,2013-07-30
6721,53402,1,2013-07-30
6722,53403,1,2013-07-30
6723,53403,10,2013-07-30
6724,53404,1,2013-07-30
6725,53405,1,2013-07-30
6726,53406,4,2013-07-30
6727,53407,1,2013-07-30
6728,53408,1,2013-07-30
6729,53409,1,2013-07-30
6730,53410,1,2013-07-30
6731,53411,1,2013-07-30
6732,53412,4,2013-07-30
6733,53413,1,2013-07-30
6734,53414,1,2013-07-30
6735,53415,1,2013-07-30
6736,53416,1,2013-07-30
6737,53417,1,2013-07-30
6738,53418,6,2013-07-30
6739,53419,6,2013-07-30
6740,53420,1,2013-07-30
6741,53421,1,2013-07-30
6742,53422,1,2013-07-30
6743,53423,1,2013-07-30
6744,53424,1,2013-07-30
6745,53425,1,2013-07-30
6746,53426,1,2013-07-30
6747,53427,1,2013-07-30
6748,53428,1,2013-07-30
6749,53429,1,2013-07-30
6750,53430,1,2013-07-30
6751,53431,1,2013-07-30
6752,53432,1,2013-07-30
6753,53433,1,2013-07-30
6754,53434,1,2013-07-30
6755,53434,10,2013-07-30
6756,53435,2,2013-07-30
6757,53436,1,2013-07-30
6758,53436,10,2013-07-30
6759,53437,1,2013-07-30
6760,53438,1,2013-07-30
6761,53441,1,2013-07-30
6762,53442,1,2013-07-30
6763,53442,2,2013-07-30
6764,53443,1,2013-07-30
6765,53443,2,2013-07-30
6766,53446,1,2013-07-30
6767,53447,1,2013-07-30
6768,53447,2,2013-07-30
6769,53448,1,2013-07-30
6770,53626,1,2013-07-31
6771,53626,10,2013-07-31
6772,53627,1,2013-07-31
6773,53628,2,2013-07-31
6774,53629,1,2013-07-31
6775,53630,1,2013-07-31
6776,53631,1,2013-07-31
6777,53631,10,2013-07-31
6778,53632,1,2013-07-31
6779,53633,1,2013-07-31
6780,53634,1,2013-07-31
6781,53635,1,2013-07-31
6782,53635,10,2013-07-31
6783,53636,1,2013-07-31
6784,53637,1,2013-07-31
6785,53638,1,2013-07-31
6786,53639,1,2013-07-31
6787,53640,6,2013-07-31
6788,53641,1,2013-07-31
6789,53642,1,2013-07-31
6790,53643,1,2013-07-31
6791,53644,1,2013-07-31
6792,53645,1,2013-07-31
6793,53646,1,2013-07-31
6794,53647,1,2013-07-31
6795,53648,1,2013-07-31
6796,53649,1,2013-07-31
6797,53650,1,2013-07-31
6798,53651,1,2013-07-31
6799,53653,1,2013-07-31
6800,53654,2,2013-07-31
6801,53655,1,2013-07-31
6802,53656,2,2013-07-31
6803,53661,1,2013-07-31
6804,53663,1,2013-08-01
6805,53663,2,2013-08-01
6806,53664,2,2013-08-01
6807,53665,1,2013-08-01
6808,53666,6,2013-08-01
6809,53667,1,2013-08-01
6810,53668,1,2013-08-01
6811,53668,10,2013-08-01
6812,53669,1,2013-08-01
6813,53670,1,2013-08-01
6814,53670,10,2013-08-01
6815,53671,1,2013-08-01
6816,53672,1,2013-08-01
6817,53673,1,2013-08-01
6818,53674,1,2013-08-01
6819,53675,1,2013-08-01
6820,53676,2,2013-08-01
6821,53677,1,2013-08-01
6822,53678,1,2013-08-01
6823,53679,1,2013-08-01
6824,53680,1,2013-08-01
6825,53681,1,2013-08-01
6826,53682,1,2013-08-01
6827,53683,1,2013-08-01
6828,53684,1,2013-08-01
6829,53685,1,2013-08-01
6830,53686,1,2013-08-01
6831,53687,6,2013-08-01
6832,53688,1,2013-08-01
6833,53689,1,2013-08-01
6834,53689,10,2013-08-01
6835,53690,1,2013-08-01
6836,53691,1,2013-08-01
6837,53691,10,2013-08-01
6838,53692,1,2013-08-01
6839,53693,1,2013-08-01
6840,53694,4,2013-08-01
6841,53695,1,2013-08-01
6842,53696,1,2013-08-01
6843,53696,10,2013-08-01
6844,53697,1,2013-08-01
6845,53698,4,2013-08-01
6846,53699,1,2013-08-01
6847,53700,4,2013-08-01
6848,53701,1,2013-08-01
6849,53702,1,2013-08-01
6850,53703,1,2013-08-01
6851,53704,1,2013-08-01
6852,53705,1,2013-08-01
6853,53706,1,2013-08-01
6854,53706,2,2013-08-01
6855,53708,1,2013-08-01
6856,53708,2,2013-08-01
6857,53710,2,2013-08-01
6858,53711,1,2013-08-01
6859,53712,1,2013-08-01
6860,53713,1,2013-08-01
6861,53714,1,2013-08-01
6862,53714,2,2013-08-01
6863,53714,10,2013-08-01
6864,53715,1,2013-08-01
6865,53717,1,2013-08-01
6866,53717,2,2013-08-01
6867,53717,10,2013-08-01
6868,53718,1,2013-08-01
6869,53718,2,2013-08-01
6870,53719,1,2013-08-01
6871,53719,2,2013-08-01
6872,53720,1,2013-08-02
6873,53721,2,2013-08-02
6874,53722,1,2013-08-02
6875,53723,4,2013-08-02
6876,53724,1,2013-08-02
6877,53725,1,2013-08-02
6878,53726,1,2013-08-02
6879,53727,1,2013-08-02
6880,53728,1,2013-08-02
6881,53729,1,2013-08-02
6882,53730,2,2013-08-02
6883,53731,1,2013-08-02
6884,53732,1,2013-08-02
6885,53733,1,2013-08-02
6886,53734,1,2013-08-02
6887,53735,1,2013-08-02
6888,53736,1,2013-08-02
6889,53737,1,2013-08-02
6890,53738,1,2013-08-02
6891,53739,1,2013-08-02
6892,53740,1,2013-08-02
6893,53741,1,2013-08-02
6894,53742,1,2013-08-02
6895,53743,1,2013-08-02
6896,53743,10,2013-08-02
6897,53744,1,2013-08-02
6898,53745,1,2013-08-02
6899,53745,10,2013-08-02
6900,53746,1,2013-08-02
6901,53747,1,2013-08-02
6902,53748,1,2013-08-02
6903,53749,1,2013-08-02
6904,53750,1,2013-08-02
6905,53751,1,2013-08-02
6906,53752,1,2013-08-02
6907,53753,4,2013-08-02
6908,53754,1,2013-08-02
6909,53755,1,2013-08-02
6910,53756,1,2013-08-02
6911,53756,2,2013-08-02
6912,53757,1,2013-08-02
6913,53758,1,2013-08-02
6914,53760,1,2013-08-02
6915,53761,1,2013-08-02
6916,53763,2,2013-08-02
6917,53766,2,2013-08-02
6918,53767,1,2013-08-02
6919,53768,2,2013-08-02
6920,53769,1,2013-08-02
6921,53772,2,2013-08-03
6922,53774,1,2013-08-03
6923,53775,1,2013-08-03
6924,53776,1,2013-08-03
6925,53777,1,2013-08-03
6926,53778,1,2013-08-03
6927,53779,1,2013-08-03
6928,53780,1,2013-08-03
6929,53781,1,2013-08-03
6930,53782,1,2013-08-03
6931,53783,1,2013-08-03
6932,53783,2,2013-08-03
6933,53784,2,2013-08-03
6934,53785,1,2013-08-03
6935,53786,1,2013-08-03
6936,53787,1,2013-08-03
6937,53788,1,2013-08-03
6938,53790,1,2013-08-03
6939,53791,1,2013-08-03
6940,53792,1,2013-08-03
6941,53793,1,2013-08-03
6942,53794,1,2013-08-03
6943,53795,6,2013-08-03
6944,53796,1,2013-08-03
6945,53797,1,2013-08-03
6946,53798,1,2013-08-03
6947,53799,1,2013-08-03
6948,53800,1,2013-08-03
6949,53801,1,2013-08-03
6950,53802,1,2013-08-03
6951,53803,1,2013-08-03
6952,53804,1,2013-08-03
6953,53805,1,2013-08-03
6954,53806,1,2013-08-03
6955,53807,1,2013-08-03
6956,53808,1,2013-08-03
6957,53809,1,2013-08-03
6958,53810,1,2013-08-03
6959,53811,1,2013-08-03
6960,53811,10,2013-08-03
6961,53812,1,2013-08-03
6962,53813,1,2013-08-03
6963,53814,1,2013-08-03
6964,53815,1,2013-08-03
6965,53816,1,2013-08-03
6966,53817,1,2013-08-03
6967,53818,1,2013-08-03
6968,53819,1,2013-08-03
6969,53820,1,2013-08-03
6970,53821,2,2013-08-03
6971,53822,1,2013-08-03
6972,53823,1,2013-08-03
6973,53824,1,2013-08-03
6974,53825,1,2013-08-03
6975,53825,2,2013-08-03
6976,53825,10,2013-08-03
6977,53826,1,2013-08-03
6978,53826,2,2013-08-03
6979,53826,10,2013-08-03
6980,53828,1,2013-08-03
6981,53831,1,2013-08-04
6982,53831,10,2013-08-04
6983,53832,1,2013-08-04
6984,53833,6,2013-08-04
6985,53834,4,2013-08-04
6986,53835,1,2013-08-04
6987,53836,4,2013-08-04
6988,53836,10,2013-08-04
6989,53837,1,2013-08-04
6990,53837,10,2013-08-04
6991,53838,1,2013-08-04
6992,53839,1,2013-08-04
6993,53840,1,2013-08-04
6994,53841,1,2013-08-04
6995,53842,1,2013-08-04
6996,53843,6,2013-08-04
6997,53844,1,2013-08-04
6998,53845,1,2013-08-04
6999,53846,6,2013-08-04
7000,53847,1,2013-08-04
7001,53848,1,2013-08-04
7002,53849,1,2013-08-04
7003,53850,1,2013-08-04
7004,53851,1,2013-08-04
7005,53852,1,2013-08-04
7006,53853,1,2013-08-04
7007,53853,2,2013-08-04
7008,53854,1,2013-08-04
7009,53855,1,2013-08-04
7010,53857,1,2013-08-04
7011,53857,2,2013-08-04
7012,53858,1,2013-08-04
7013,53858,2,2013-08-04
7014,53859,1,2013-08-04
7015,53860,1,2013-08-04
7016,53862,6,2013-08-04
7017,53863,1,2013-08-04
7018,53863,2,2013-08-04
7019,53863,10,2013-08-04
7020,53865,2,2013-08-04
7021,53866,1,2013-08-04
7022,53868,5,2013-08-04
7023,53870,1,2013-08-04
7024,53870,2,2013-08-04
7025,53872,1,2013-08-04
7026,53873,1,2013-08-04
7027,53873,2,2013-08-04
7028,53875,1,2013-08-05
7029,53876,1,2013-08-05
7030,53876,2,2013-08-05
7031,53878,1,2013-08-05
7032,53878,2,2013-08-05
7033,53879,1,2013-08-05
7034,53880,4,2013-08-05
7035,53881,1,2013-08-05
7036,53881,10,2013-08-05
7037,53882,1,2013-08-05
7038,53883,1,2013-08-05
7039,53884,1,2013-08-05
7040,53885,1,2013-08-05
7041,53886,1,2013-08-05
7042,53887,1,2013-08-05
7043,53887,10,2013-08-05
7044,53888,1,2013-08-05
7045,53889,1,2013-08-05
7046,53890,1,2013-08-05
7047,53891,6,2013-08-05
7048,53892,6,2013-08-05
7049,53893,1,2013-08-05
7050,53894,1,2013-08-05
7051,53895,1,2013-08-05
7052,53896,1,2013-08-05
7053,53897,1,2013-08-05
7054,53898,1,2013-08-05
7055,53898,10,2013-08-05
7056,53899,1,2013-08-05
7057,53900,1,2013-08-05
7058,53901,1,2013-08-05
7059,53902,1,2013-08-05
7060,53903,1,2013-08-05
7061,53904,1,2013-08-05
7062,53905,1,2013-08-05
7063,53906,4,2013-08-05
7064,53907,1,2013-08-05
7065,53908,1,2013-08-05
7066,53909,1,2013-08-05
7067,53910,1,2013-08-05
7068,53912,1,2013-08-05
7069,53913,1,2013-08-05
7070,53913,2,2013-08-05
7071,53914,1,2013-08-05
7072,53915,2,2013-08-05
7073,53916,1,2013-08-05
7074,53918,1,2013-08-05
7075,53922,1,2013-08-06
7076,53923,1,2013-08-06
7077,53924,1,2013-08-06
7078,53925,6,2013-08-06
7079,53926,1,2013-08-06
7080,53927,1,2013-08-06
7081,53928,1,2013-08-06
7082,53929,1,2013-08-06
7083,53930,1,2013-08-06
7084,53931,1,2013-08-06
7085,53933,1,2013-08-06
7086,53933,10,2013-08-06
7087,53934,4,2013-08-06
7088,53934,10,2013-08-06
7089,53935,4,2013-08-06
7090,53936,1,2013-08-06
7091,53937,1,2013-08-06
7092,53938,1,2013-08-06
7093,53939,1,2013-08-06
7094,53940,1,2013-08-06
7095,53941,1,2013-08-06
7096,53942,1,2013-08-06
7097,53943,1,2013-08-06
7098,53944,1,2013-08-06
7099,53945,1,2013-08-06
7100,53946,1,2013-08-06
7101,53947,1,2013-08-06
7102,53948,4,2013-08-06
7103,53949,1,2013-08-06
7104,53950,1,2013-08-06
7105,53950,10,2013-08-06
7106,53951,1,2013-08-06
7107,53951,10,2013-08-06
7108,53952,1,2013-08-06
7109,53953,1,2013-08-06
7110,53954,1,2013-08-06
7111,53955,1,2013-08-06
7112,53956,1,2013-08-06
7113,53957,1,2013-08-06
7114,53958,1,2013-08-06
7115,53959,1,2013-08-06
7116,53960,1,2013-08-06
7117,53961,1,2013-08-06
7118,53962,1,2013-08-06
7119,53963,1,2013-08-06
7120,53964,1,2013-08-06
7121,53965,1,2013-08-06
7122,53965,2,2013-08-06
7123,53966,2,2013-08-06
7124,53967,1,2013-08-06
7125,53967,2,2013-08-06
7126,53967,10,2013-08-06
7127,53969,1,2013-08-06
7128,53970,1,2013-08-06
7129,53971,1,2013-08-06
7130,53971,2,2013-08-06
7131,53972,2,2013-08-06
7132,53973,1,2013-08-06
7133,53974,1,2013-08-06
7134,53976,5,2013-08-06
7135,53978,1,2013-08-07
7136,53979,1,2013-08-07
7137,53980,1,2013-08-07
7138,53980,10,2013-08-07
7139,53981,4,2013-08-07
7140,53982,1,2013-08-07
7141,53983,1,2013-08-07
7142,53984,1,2013-08-07
7143,53985,1,2013-08-07
7144,53986,1,2013-08-07
7145,53987,1,2013-08-07
7146,53988,1,2013-08-07
7147,53989,4,2013-08-07
7148,53990,1,2013-08-07
7149,53991,1,2013-08-07
7150,53992,4,2013-08-07
7151,53993,1,2013-08-07
7152,53994,1,2013-08-07
7153,53995,1,2013-08-07
7154,53996,1,2013-08-07
7155,53997,1,2013-08-07
7156,53998,1,2013-08-07
7157,53999,1,2013-08-07
7158,53999,10,2013-08-07
7159,54000,1,2013-08-07
7160,54001,1,2013-08-07
7161,54002,1,2013-08-07
7162,54003,1,2013-08-07
7163,54003,10,2013-08-07
7164,54004,1,2013-08-07
7165,54005,1,2013-08-07
7166,54006,1,2013-08-07
7167,54006,10,2013-08-07
7168,54007,1,2013-08-07
7169,54008,1,2013-08-07
7170,54009,1,2013-08-07
7171,54010,1,2013-08-07
7172,54011,1,2013-08-07
7173,54012,1,2013-08-07
7174,54013,1,2013-08-07
7175,54014,1,2013-08-07
7176,54015,1,2013-08-07
7177,54016,1,2013-08-07
7178,54017,4,2013-08-07
7179,54018,1,2013-08-07
7180,54019,1,2013-08-07
7181,54020,1,2013-08-07
7182,54021,1,2013-08-07
7183,54022,1,2013-08-07
7184,54023,1,2013-08-07
7185,54024,1,2013-08-07
7186,54025,1,2013-08-07
7187,54027,1,2013-08-07
7188,54028,5,2013-08-07
7189,54029,1,2013-08-07
7190,54030,2,2013-08-07
7191,54031,1,2013-08-07
7192,54032,5,2013-08-07
7193,54033,5,2013-08-07
7194,54035,1,2013-08-07
7195,54037,1,2013-08-07
7196,54038,1,2013-08-07
7197,54039,2,2013-08-08
7198,54040,1,2013-08-08
7199,54041,1,2013-08-08
7200,54042,1,2013-08-08
7201,54043,1,2013-08-08
7202,54043,10,2013-08-08
7203,54044,1,2013-08-08
7204,54045,1,2013-08-08
7205,54046,1,2013-08-08
7206,54047,1,2013-08-08
7207,54048,1,2013-08-08
7208,54049,2,2013-08-08
7209,54050,4,2013-08-08
7210,54051,1,2013-08-08
7211,54052,1,2013-08-08
7212,54053,1,2013-08-08
7213,54054,1,2013-08-08
7214,54054,10,2013-08-08
7215,54055,1,2013-08-08
7216,54055,10,2013-08-08
7217,54056,1,2013-08-08
7218,54057,1,2013-08-08
7219,54058,1,2013-08-08
7220,54059,1,2013-08-08
7221,54060,6,2013-08-08
7222,54062,1,2013-08-08
7223,54063,1,2013-08-08
7224,54064,1,2013-08-08
7225,54065,1,2013-08-08
7226,54066,1,2013-08-08
7227,54067,1,2013-08-08
7228,54068,1,2013-08-08
7229,54069,1,2013-08-08
7230,54070,1,2013-08-08
7231,54071,1,2013-08-08
7232,54072,1,2013-08-08
7233,54073,1,2013-08-08
7234,54074,1,2013-08-08
7235,54075,1,2013-08-08
7236,54076,1,2013-08-08
7237,54077,1,2013-08-08
7238,54078,4,2013-08-08
7239,54079,1,2013-08-08
7240,54080,1,2013-08-08
7241,54081,1,2013-08-08
7242,54082,1,2013-08-08
7243,54083,1,2013-08-08
7244,54084,1,2013-08-08
7245,54085,2,2013-08-08
7246,54087,1,2013-08-08
7247,54088,1,2013-08-08
7248,54089,1,2013-08-08
7249,54090,1,2013-08-08
7250,54092,1,2013-08-08
7251,54092,2,2013-08-08
7252,54094,1,2013-08-08
7253,54096,1,2013-08-08
7254,54097,2,2013-08-08
7255,54098,1,2013-08-08
7256,54098,2,2013-08-08
7257,54102,1,2013-08-08
7258,54102,2,2013-08-08
7259,54103,1,2013-08-09
7260,54104,1,2013-08-09
7261,54105,1,2013-08-09
7262,54106,1,2013-08-09
7263,54106,10,2013-08-09
7264,54107,1,2013-08-09
7265,54108,4,2013-08-09
7266,54109,1,2013-08-09
7267,54110,1,2013-08-09
7268,54110,2,2013-08-09
7269,54111,1,2013-08-09
7270,54112,1,2013-08-09
7271,54113,1,2013-08-09
7272,54114,1,2013-08-09
7273,54115,1,2013-08-09
7274,54116,1,2013-08-09
7275,54117,1,2013-08-09
7276,54118,1,2013-08-09
7277,54119,1,2013-08-09
7278,54119,10,2013-08-09
7279,54120,1,2013-08-09
7280,54121,1,2013-08-09
7281,54122,1,2013-08-09
7282,54123,1,2013-08-09
7283,54124,1,2013-08-09
7284,54125,1,2013-08-09
7285,54125,10,2013-08-09
7286,54126,1,2013-08-09
7287,54127,1,2013-08-09
7288,54128,1,2013-08-09
7289,54129,1,2013-08-09
7290,54130,1,2013-08-09
7291,54131,1,2013-08-09
7292,54132,2,2013-08-09
7293,54133,1,2013-08-09
7294,54134,1,2013-08-09
7295,54134,2,2013-08-09
7296,54135,1,2013-08-09
7297,54135,2,2013-08-09
7298,54136,1,2013-08-09
7299,54137,1,2013-08-09
7300,54137,2,2013-08-09
7301,54138,1,2013-08-09
7302,54139,1,2013-08-09
7303,54140,1,2013-08-09
7304,54140,2,2013-08-09
7305,54141,1,2013-08-09
7306,54143,1,2013-08-09
7307,54145,1,2013-08-09
7308,54146,1,2013-08-09
7309,54146,2,2013-08-09
7310,54148,1,2013-08-10
7311,54150,1,2013-08-10
7312,54151,1,2013-08-10
7313,54152,1,2013-08-10
7314,54153,1,2013-08-10
7315,54154,1,2013-08-10
7316,54155,4,2013-08-10
7317,54156,1,2013-08-10
7318,54157,1,2013-08-10
7319,54158,1,2013-08-10
7320,54159,1,2013-08-10
7321,54160,1,2013-08-10
7322,54161,1,2013-08-10
7323,54162,1,2013-08-10
7324,54163,1,2013-08-10
7325,54164,1,2013-08-10
7326,54165,1,2013-08-10
7327,54166,1,2013-08-10
7328,54167,1,2013-08-10
7329,54168,1,2013-08-10
7330,54169,1,2013-08-10
7331,54170,1,2013-08-10
7332,54171,1,2013-08-10
7333,54172,1,2013-08-10
7334,54172,2,2013-08-10
7335,54174,1,2013-08-10
7336,54175,1,2013-08-10
7337,54176,6,2013-08-10
7338,54177,1,2013-08-10
7339,54179,1,2013-08-10
7340,54183,1,2013-08-10
7341,54183,2,2013-08-10
7342,54186,1,2013-08-11
7343,54187,1,2013-08-11
7344,54187,2,2013-08-11
7345,54189,2,2013-08-11
7346,54190,1,2013-08-11
7347,54191,1,2013-08-11
7348,54191,10,2013-08-11
7349,54192,1,2013-08-11
7350,54193,1,2013-08-11
7351,54194,1,2013-08-11
7352,54195,1,2013-08-11
7353,54196,1,2013-08-11
7354,54197,1,2013-08-11
7355,54198,6,2013-08-11
7356,54199,1,2013-08-11
7357,54200,1,2013-08-11
7358,54201,1,2013-08-11
7359,54202,1,2013-08-11
7360,54203,1,2013-08-11
7361,54203,2,2013-08-11
7362,54204,1,2013-08-11
7363,54205,1,2013-08-11
7364,54206,1,2013-08-11
7365,54207,1,2013-08-11
7366,54208,1,2013-08-11
7367,54209,1,2013-08-11
7368,54209,10,2013-08-11
7369,54210,1,2013-08-11
7370,54211,1,2013-08-11
7371,54212,1,2013-08-11
7372,54213,1,2013-08-11
7373,54214,1,2013-08-11
7374,54214,10,2013-08-11
7375,54215,1,2013-08-11
7376,54216,1,2013-08-11
7377,54217,1,2013-08-11
7378,54218,1,2013-08-11
7379,54219,1,2013-08-11
7380,54220,1,2013-08-11
7381,54221,1,2013-08-11
7382,54222,6,2013-08-11
7383,54223,1,2013-08-11
7384,54224,1,2013-08-11
7385,54225,1,2013-08-11
7386,54225,10,2013-08-11
7387,54226,1,2013-08-11
7388,54227,1,2013-08-11
7389,54228,1,2013-08-11
7390,54229,1,2013-08-11
7391,54230,1,2013-08-11
7392,54231,1,2013-08-11
7393,54232,1,2013-08-11
7394,54233,1,2013-08-11
7395,54235,6,2013-08-11
7396,54236,1,2013-08-11
7397,54239,1,2013-08-11
7398,54239,2,2013-08-11
7399,54240,1,2013-08-11
7400,54240,2,2013-08-11
7401,54241,1,2013-08-11
7402,54241,2,2013-08-11
7403,54242,1,2013-08-11
7404,54243,1,2013-08-11
7405,54243,10,2013-08-11
7406,54244,1,2013-08-11
7407,54244,10,2013-08-11
7408,54246,1,2013-08-11
7409,54247,1,2013-08-11
7410,54247,2,2013-08-11
7411,54250,1,2013-08-12
7412,54250,2,2013-08-12
7413,54251,1,2013-08-12
7414,54251,2,2013-08-12
7415,54253,2,2013-08-12
7416,54254,1,2013-08-12
7417,54254,2,2013-08-12
7418,54255,2,2013-08-12
7419,54256,1,2013-08-12
7420,54256,2,2013-08-12
7421,54257,1,2013-08-12
7422,54257,10,2013-08-12
7423,54258,6,2013-08-12
7424,54259,1,2013-08-12
7425,54260,1,2013-08-12
7426,54261,1,2013-08-12
7427,54262,4,2013-08-12
7428,54262,10,2013-08-12
7429,54263,1,2013-08-12
7430,54264,2,2013-08-12
7431,54266,1,2013-08-12
7432,54266,2,2013-08-12
7433,54267,1,2013-08-12
7434,54268,1,2013-08-12
7435,54269,1,2013-08-12
7436,54270,1,2013-08-12
7437,54271,1,2013-08-12
7438,54271,10,2013-08-12
7439,54272,4,2013-08-12
7440,54273,4,2013-08-12
7441,54274,1,2013-08-12
7442,54274,10,2013-08-12
7443,54275,1,2013-08-12
7444,54276,1,2013-08-12
7445,54277,1,2013-08-12
7446,54278,6,2013-08-12
7447,54279,1,2013-08-12
7448,54281,1,2013-08-12
7449,54282,1,2013-08-12
7450,54283,1,2013-08-12
7451,54284,1,2013-08-12
7452,54285,1,2013-08-12
7453,54286,1,2013-08-12
7454,54287,4,2013-08-12
7455,54289,1,2013-08-12
7456,54289,10,2013-08-12
7457,54290,1,2013-08-12
7458,54291,1,2013-08-12
7459,54292,4,2013-08-12
7460,54293,1,2013-08-12
7461,54294,1,2013-08-12
7462,54295,1,2013-08-12
7463,54296,1,2013-08-12
7464,54297,1,2013-08-12
7465,54298,1,2013-08-12
7466,54299,1,2013-08-12
7467,54300,1,2013-08-12
7468,54300,2,2013-08-12
7469,54302,1,2013-08-12
7470,54302,2,2013-08-12
7471,54303,1,2013-08-12
7472,54304,1,2013-08-12
7473,54305,1,2013-08-12
7474,54306,2,2013-08-12
7475,54307,1,2013-08-12
7476,54308,1,2013-08-12
7477,54310,1,2013-08-12
7478,54310,2,2013-08-12
7479,54314,1,2013-08-12
7480,54314,2,2013-08-12
7481,54315,1,2013-08-12
7482,54318,1,2013-08-13
7483,54319,1,2013-08-13
7484,54319,10,2013-08-13
7485,54320,1,2013-08-13
7486,54321,1,2013-08-13
7487,54322,1,2013-08-13
7488,54322,10,2013-08-13
7489,54323,1,2013-08-13
7490,54324,1,2013-08-13
7491,54325,1,2013-08-13
7492,54326,1,2013-08-13
7493,54327,2,2013-08-13
7494,54328,1,2013-08-13
7495,54329,1,2013-08-13
7496,54330,4,2013-08-13
7497,54331,4,2013-08-13
7498,54332,1,2013-08-13
7499,54333,1,2013-08-13
7500,54334,1,2013-08-13
7501,54335,1,2013-08-13
7502,54336,1,2013-08-13
7503,54337,6,2013-08-13
7504,54338,6,2013-08-13
7505,54339,1,2013-08-13
7506,54340,1,2013-08-13
7507,54341,1,2013-08-13
7508,54342,1,2013-08-13
7509,54343,4,2013-08-13
7510,54344,1,2013-08-13
7511,54345,1,2013-08-13
7512,54345,10,2013-08-13
7513,54346,1,2013-08-13
7514,54347,1,2013-08-13
7515,54348,1,2013-08-13
7516,54349,1,2013-08-13
7517,54350,1,2013-08-13
7518,54351,1,2013-08-13
7519,54352,1,2013-08-13
7520,54353,1,2013-08-13
7521,54354,4,2013-08-13
7522,54355,1,2013-08-13
7523,54356,1,2013-08-13
7524,54357,1,2013-08-13
7525,54358,1,2013-08-13
7526,54359,2,2013-08-13
7527,54360,1,2013-08-13
7528,54360,2,2013-08-13
7529,54361,6,2013-08-13
7530,54362,1,2013-08-13
7531,54364,1,2013-08-13
7532,54364,2,2013-08-13
7533,54365,2,2013-08-13
7534,54366,2,2013-08-13
7535,54367,2,2013-08-13
7536,54369,1,2013-08-13
7537,54369,2,2013-08-13
7538,54370,1,2013-08-13
7539,54371,1,2013-08-13
7540,54373,1,2013-08-13
7541,54376,2,2013-08-14
7542,54377,1,2013-08-14
7543,54378,1,2013-08-14
7544,54378,2,2013-08-14
7545,54379,1,2013-08-14
7546,54380,1,2013-08-14
7547,54381,1,2013-08-14
7548,54381,10,2013-08-14
7549,54382,1,2013-08-14
7550,54382,10,2013-08-14
7551,54383,1,2013-08-14
